,Dmean,SP-3,SP-4,SP-5,MPC2,MPC3,MPC4,piPC2,MWC2,MWC3,MWC4,MWC5,MWC6,SRW4,SRW6,SRW8
431,-8.3,0.66612804,0.712591,0.6286905,0.5637105,0.65578187,0.6629788,1.1095598,0.6921191,0.70552796,0.6968551,0.69494474,0.6856726,0.68794376,0.68051964,0.6605105
432,-7.066666666666667,0.083127186,-0.035906997,-0.039244935,0.094925344,-0.13230804,-0.25754952,0.5326863,0.4016205,0.2936998,0.2006839,0.11798111,0.045900673,0.3714916,0.21392916,0.062956855
433,-6.8,0.2931983,0.23153086,0.17468047,0.2511871,0.22591464,0.14051677,0.7694678,0.45327568,0.44890505,0.43026575,0.4143843,0.39129418,0.45193797,0.4284099,0.38216227
434,-7.066666666666666,-0.14952217,-0.2752459,-0.08410311,0.14701259,-0.27559713,-0.3570661,0.14160402,0.3752483,0.24981111,0.22258045,0.12693202,0.0981068,0.3714916,0.28967857,0.17955963
435,-6.433333333333334,-0.10924536,-0.0075130044,0.21173894,-0.11342362,-0.024841238,0.065879345,0.006898879,0.119526,0.17017956,0.2006839,0.24021706,0.26066342,0.12543562,0.1819129,0.245576
436,-7.7,0.9323969,0.85133094,0.8559794,0.7720595,1.2289382,1.2849574,0.3977237,0.71440935,0.8754678,0.99902153,1.107461,1.1920533,0.755873,1.005193,1.2110498
437,-5.433333333333334,-1.0655677,-1.0732199,-0.97002304,-0.8947323,-0.99204254,-0.9541655,-0.54278207,-0.90935767,-0.8942882,-0.80384463,-0.76492655,-0.70536715,-0.87515396,-0.79900813,-0.7511052
438,-10.6,1.2800462,1.4372216,1.5107917,1.1887574,1.2647605,1.2849574,1.5104373,1.1121708,1.0853775,1.0412161,1.003512,0.96178883,1.0957783,1.0247304,0.9381482
439,-6.3,-0.6746497,-0.6750243,-0.6356727,-0.6863833,-0.70546436,-0.70537406,-0.12002783,-0.52883655,-0.5070804,-0.5028936,-0.49012396,-0.49297148,-0.5219603,-0.49147668,-0.46056286
440,-7.3,0.74619776,0.7003921,0.6101681,1.0324957,0.5841373,0.46394566,1.0082767,1.020369,0.89080346,0.83891845,0.74020773,0.69477564,1.004917,0.878151,0.7361816
441,-7.966666666666666,0.6795617,0.7854559,0.7015268,0.5637105,0.79907095,0.81225365,0.5584846,0.6695602,0.73086673,0.7570757,0.79205614,0.80748993,0.6740503,0.74053425,0.7968876
442,-5.333333333333333,-0.9276289,-0.8698912,-0.94008416,-0.99890673,-0.920398,-0.9044072,-0.7183878,-0.96285826,-0.9161613,-0.9153036,-0.8705319,-0.86309373,-0.9752093,-0.95568913,-0.8958143
443,-6.666666666666667,-0.34887427,-0.34142917,-0.3734177,-0.4259471,-0.41888618,-0.43170348,0.058624025,-0.14140147,-0.1490463,-0.19804023,-0.2086629,-0.24366401,-0.15882748,-0.22764842,-0.2872011
444,-6.599999999999999,0.11853687,0.16997027,0.108391285,0.042838104,0.082625575,0.09075849,0.24396181,0.32136288,0.31522802,0.2990089,0.2969073,0.29207528,0.30449274,0.2693611,0.2564973
445,-7.833333333333333,0.49167436,0.45716912,0.29778016,0.51162326,0.2975592,0.14051677,0.84183383,0.6921191,0.60926235,0.54798955,0.47046575,0.41709915,0.6740503,0.5847998,0.48867363
446,-5.766666666666667,-0.83928275,-0.88831496,-0.7628806,-0.73847055,-0.920398,-0.92928636,-0.56682515,-0.52883655,-0.6328484,-0.6996721,-0.76821643,-0.82123774,-0.5489297,-0.6920501,-0.82105446
447,-8.0,0.92950016,0.9804518,1.2187654,0.876234,1.1214714,1.2351991,0.99832094,0.8428517,0.91355115,0.9611619,1.001552,1.02772,0.8595828,0.9541899,1.0224407
448,-5.666666666666667,-0.9052992,-0.86529434,-0.71142226,-0.9468195,-0.8845757,-0.8297698,-0.56682515,-0.90935767,-0.851366,-0.83731693,-0.7881146,-0.77662796,-0.90790266,-0.8518396,-0.781376
449,-5.400000000000001,-0.9377815,-0.8163302,-0.96721697,-0.8947323,-0.920398,-0.87952805,-0.8271695,-0.8067357,-0.80949646,-0.80384463,-0.8015319,-0.79133654,-0.81136,-0.82521284,-0.81728864
450,-4.6,-1.4354924,-1.5747952,-1.6773717,-1.3635174,-1.4219098,-1.4517484,-2.1382825,-1.9374993,-1.9411285,-1.839892,-1.8293314,-1.7428601,-1.8892933,-1.712546,-1.5698112
451,-4.633333333333334,-1.4354924,-1.5747952,-1.6773717,-1.3635174,-1.4219098,-1.4517484,-2.1382825,-1.9374993,-1.9411285,-1.839892,-1.8293314,-1.7428601,-1.8892933,-1.712546,-1.5698112
452,-7.466666666666666,0.020473318,0.15457855,0.29359865,-0.06133638,0.11844785,0.24003334,0.36230916,0.1794478,0.24981111,0.27393737,0.32210776,0.34229067,0.18101133,0.20686825,0.22533834
453,-5.333333333333333,-1.1456735,-1.0445919,-1.089464,-1.2072557,-1.0636871,-0.9790446,-1.0196015,-1.456821,-1.3106762,-1.2500567,-1.1457281,-1.0974159,-1.4409946,-1.3221215,-1.1808742
454,-6.633333333333333,0.043682605,0.055333737,0.0517924,-0.009249136,0.11844785,0.09075849,0.23629545,0.20870382,0.2718966,0.30727893,0.35300893,0.37991995,0.2873541,0.42531246,0.5409183
455,-7.2,-0.13884231,0.082042225,0.0038533504,-0.009249136,0.0468033,0.16539592,0.10887834,0.1794478,0.23866017,0.32369125,0.3727504,0.44078818,0.27005282,0.4222095,0.5384246
456,-3.3333333333333335,-1.452147,-1.4908328,-1.5373553,-1.5197792,-1.4219098,-1.377111,-2.2602031,-2.3439274,-2.2481735,-2.233721,-2.1476605,-2.1296587,-2.3341238,-2.2872808,-2.2314076
457,-7.0,0.3417388,0.51430005,0.59766895,0.30327433,0.4408483,0.5385831,0.5964894,0.5035434,0.5356736,0.55153245,0.5752429,0.5872299,0.49856442,0.4861892,0.48038927
458,-8.0,0.13830931,0.10864869,0.12034712,0.19909984,0.082625575,-0.008758078,0.916588,0.4016205,0.37822875,0.36797383,0.33918414,0.3203993,0.40409514,0.40660405,0.38493404
459,-7.599999999999999,0.30951583,0.47894415,0.48904166,0.51162326,0.36920375,0.46394566,0.9476824,0.6695602,0.6448995,0.63090706,0.6141135,0.6081703,0.6600509,0.6154839,0.578313
460,-7.333333333333333,-0.5458102,-0.54505455,-0.83860993,-0.4259471,-0.6338198,-0.70537406,-0.12002783,-0.17673047,-0.25028417,-0.26748404,-0.32549626,-0.33107558,-0.18092258,-0.23225631,-0.2637747
461,-6.3999999999999995,-0.25310275,-0.2474248,-0.32273105,-0.2175981,-0.31141937,-0.28242865,-0.31879273,0.088830754,0.03701421,-0.0011888064,-0.019364798,-0.030550208,0.06812145,-0.069783546,-0.17687197
462,-6.800000000000001,-0.189748,-0.36390647,-0.34673306,-0.2175981,-0.31141937,-0.40682435,0.281804,0.02588764,0.011644542,-0.0062009823,-0.021338874,-0.04138566,0.028892964,0.01976116,0.001718739
463,-7.8,0.51889044,0.6138869,0.81314903,0.5637105,0.7274264,0.86201197,0.058624025,0.62360924,0.6969974,0.7725524,0.82783747,0.8802946,0.64594406,0.7659636,0.87279457
464,-9.066666666666668,1.2949163,1.5514311,1.5382279,1.1887574,1.4438717,1.6083862,0.8902521,1.0759883,1.1056879,1.102485,1.1028929,1.0916382,1.073482,1.0652329,1.0346074
465,-4.8,-1.3668054,-1.3573953,-1.3432022,-1.3635174,-1.314443,-1.2527152,-2.1382825,-1.8483211,-1.7876699,-1.7474556,-1.6805367,-1.6516327,-1.8337168,-1.8054334,-1.7734467
466,-5.266666666666667,-1.1710261,-1.2649733,-1.1606027,-1.2072557,-1.2069762,-1.2029569,-1.1326085,-1.3874651,-1.3959975,-1.4357581,-1.42707,-1.4547081,-1.3973283,-1.4232388,-1.4379618
467,-6.2,-0.90282875,-0.88834953,-0.8320602,-0.99890673,-0.920398,-0.9044072,-0.44975275,-0.96285826,-0.9161613,-0.9421705,-0.90629447,-0.9194952,-0.9752093,-0.95568913,-0.9224997
468,-4.6,-1.4933387,-1.6332172,-1.6773717,-1.5197792,-1.4935544,-1.5015067,-2.5326102,-2.3439274,-2.3471043,-2.3604689,-2.3372908,-2.337842,-2.3341238,-2.2872808,-2.2314076
469,-4.4,-1.4933387,-1.6332172,-1.6773717,-1.5197792,-1.4935544,-1.5015067,-2.5326102,-2.3439274,-2.3471043,-2.3604689,-2.3372908,-2.337842,-2.3341238,-2.2872808,-2.2314076
470,-4.8,-1.3668054,-1.3573953,-1.3432022,-1.3635174,-1.314443,-1.2527152,-2.1382825,-1.8483211,-1.7876699,-1.7474556,-1.6805367,-1.6516327,-1.8337168,-1.8054334,-1.7734467
471,-5.400000000000001,-1.2180649,-1.1486334,-1.2429067,-1.2072557,-1.1711539,-1.1283195,-2.0242336,-1.456821,-1.3959975,-1.3518403,-1.3031986,-1.2653799,-1.4409946,-1.3490913,-1.2398082
472,-4.833333333333333,-1.3336177,-1.4854031,-1.429247,-1.3114302,-1.3860875,-1.40199,-1.8160934,-1.6037501,-1.7158245,-1.8084804,-1.8707758,-1.9396449,-1.626863,-1.781718,-1.9143752
473,-4.0,-1.4827863,-1.6104696,-1.5117306,-1.5197792,-1.4935544,-1.4766275,-2.5326102,-2.2337554,-2.2969222,-2.3826087,-2.386316,-2.4416192,-2.2635813,-2.3691857,-2.4235713
474,-3.1,-1.9561092,-1.8285831,-1.6773717,-1.8323027,-1.7801324,-1.6010233,-4.474021,-4.0881634,-4.497196,-4.5376744,-4.8300166,-4.795055,-4.144878,-4.479646,-4.7454634
475,-6.333333333333333,-0.5458102,-0.54505455,-0.83860993,-0.4259471,-0.6338198,-0.70537406,-0.12002783,-0.17673047,-0.25028417,-0.26748404,-0.32549626,-0.33107558,-0.18092258,-0.23225631,-0.2637747
476,-4.3999999999999995,-1.4417845,-1.5926725,-1.4640423,-1.4156047,-1.4577321,-1.4517484,-2.0242336,-1.9374993,-2.023365,-2.0790231,-2.10592,-2.147658,-1.9466075,-2.0357232,-2.1119208
477,-3.8333333333333335,-1.7360706,-1.6382422,-1.6773717,-1.5718664,-1.6368434,-1.5263858,-2.0242336,-2.585862,-2.7470107,-2.622772,-2.7463334,-2.6137295,-2.5636587,-2.509302,-2.4537356
478,-4.0,-1.6627244,-1.8285831,-1.6773717,-1.6760409,-1.6368434,-1.6010233,-3.040987,-3.0198836,-3.1037374,-3.1747606,-3.1729755,-3.2269156,-3.0245404,-3.0440824,-3.0516677
479,-3.2999999999999994,-1.7764484,-1.8285831,-1.6773717,-1.7802154,-1.708488,-1.6010233,-3.485097,-3.5858698,-3.7757695,-3.9057605,-4.001186,-4.0714235,-3.641592,-3.8393044,-3.9861495
480,-4.533333333333334,-1.4629279,-1.4439077,-1.4166882,-1.4156047,-1.4219098,-1.377111,-2.0242336,-1.9374993,-1.9817517,-1.9894454,-1.99502,-2.0033538,-1.9466075,-1.9950455,-2.0070221
481,-5.599999999999999,-0.54888546,-0.5530144,-0.6129139,-0.63429606,-0.526353,-0.5063409,-0.69220734,-0.48628017,-0.38995036,-0.34009218,-0.27058992,-0.23289639,-0.46918285,-0.38185665,-0.30922905
482,-5.066666666666666,-0.9838811,-0.9649741,-1.0001606,-1.050994,-1.0278648,-1.0288029,-1.4614786,-1.017932,-1.029942,-1.0837489,-1.0872045,-1.1211617,-1.04508,-1.1129876,-1.1459867
483,-3.9333333333333336,-1.5524248,-1.3378953,-1.5536137,-1.2593429,-1.4577321,-1.3273526,-1.9171009,-1.6037501,-1.7513689,-1.6459807,-1.76929,-1.6642984,-1.5786004,-1.5927867,-1.6165223
484,-4.0,-1.5524248,-1.3378953,-1.5536137,-1.2593429,-1.4577321,-1.3273526,-1.9171009,-1.6037501,-1.7513689,-1.6459807,-1.76929,-1.6642984,-1.5786004,-1.5927867,-1.6165223
485,-5.866666666666667,0.39384857,0.22758237,-0.008762481,0.30327433,0.22591464,0.11563764,0.43930554,0.5281808,0.48801428,0.460522,0.44053558,0.42927045,0.5138475,0.45298427,0.41292247
486,-7.900000000000001,0.03619953,0.19830182,0.31297693,-0.009249136,0.15427011,0.28979164,0.68807197,0.20870382,0.28283358,0.31960413,0.3667042,0.39186034,0.21714859,0.2591081,0.2893763
487,-5.5,-1.0567179,-1.2095068,-1.1228131,-1.1551685,-1.0995094,-1.1283195,-1.0671508,-1.3205874,-1.2560767,-1.2500567,-1.1890149,-1.1823952,-1.3129966,-1.2352704,-1.1506953
488,-6.3,-0.29804674,-0.17102626,-0.151005,-0.37385982,-0.23977485,-0.15803294,-0.22657274,-0.14140147,-0.06680985,-0.036613807,0.013792563,0.037125077,-0.1369956,-0.08659817,-0.036137883
489,-6.2,-0.29804674,-0.17102626,-0.151005,-0.37385982,-0.23977485,-0.15803294,-0.22657274,-0.14140147,-0.06680985,-0.036613807,0.013792563,0.037125077,-0.1369956,-0.08659817,-0.036137883
490,-5.8,-0.98048586,-1.1659278,-1.0945456,-1.050994,-1.0278648,-1.0785612,-0.94308954,-1.1331928,-1.0776674,-1.0641289,-1.011353,-1.0016397,-1.1177182,-1.036216,-0.9606912
491,-5.599999999999999,-0.8503788,-0.85134226,-0.7956535,-0.9468195,-0.84875345,-0.8297698,-0.94308954,-0.90935767,-0.8303031,-0.8204926,-0.7616436,-0.75028354,-0.90790266,-0.8318297,-0.7427394
492,-5.3,-0.8503788,-0.85134226,-0.7956535,-0.9468195,-0.84875345,-0.8297698,-0.94308954,-0.90935767,-0.8303031,-0.8204926,-0.7616436,-0.75028354,-0.90790266,-0.8318297,-0.7427394
493,-5.0,-1.1456735,-1.0445919,-1.089464,-1.2072557,-1.0636871,-0.9790446,-0.73162484,-1.456821,-1.3106762,-1.2500567,-1.1457281,-1.0974159,-1.4409946,-1.3221215,-1.1808742
494,-5.066666666666667,-1.0392098,-1.0628506,-1.0815501,-1.1551685,-1.0278648,-1.0288029,-1.0040319,-1.3205874,-1.2031709,-1.164735,-1.074963,-1.0446391,-1.3129966,-1.1852673,-1.0300072
495,-6.900000000000001,0.32706267,0.44476625,0.46585825,0.40744883,0.47667056,0.56346226,0.5456326,0.55249774,0.60926235,0.6376257,0.6730049,0.69068724,0.55894536,0.5988175,0.6265826
496,-7.5,-0.16565044,-0.21461749,-0.077546485,-0.26968533,-0.16813032,-0.15803294,0.18958361,-0.03924557,0.024376154,0.043231357,0.08713079,0.10091025,-0.031570144,0.015794523,0.061578006
497,-5.599999999999999,-0.5499324,-0.57761186,-0.5146351,-0.4259471,-0.59799755,-0.6058575,-0.43846092,-0.17673047,-0.2354488,-0.2498373,-0.2918304,-0.3063338,-0.18092258,-0.2461565,-0.32350197
498,-7.533333333333334,-0.120280474,-0.24487717,-0.27152416,-0.11342362,-0.27559713,-0.40682435,0.45295215,0.1794478,0.110934846,0.043231357,-0.011494967,-0.06806207,0.16267294,0.06663436,-0.025118308
499,-8.1,0.9791825,0.9053554,0.819568,1.0324957,0.8348932,0.6878579,0.9476824,1.020369,0.94341797,0.8883736,0.8234122,0.7719414,1.004917,0.8992383,0.7825781
500,-7.466666666666666,0.42409334,0.41885343,0.30512848,0.35536158,0.33338147,0.2649125,0.577589,0.55249774,0.5356736,0.4975516,0.46764114,0.42816812,0.54403573,0.48020098,0.39871973
501,-8.3,0.19328201,0.25178984,0.38582727,0.14701259,0.40502602,0.51370394,0.09228504,0.2658802,0.40887818,0.51936376,0.61283463,0.68704236,0.30449274,0.51286954,0.6873728
502,-8.133333333333333,0.87920535,0.7450103,0.7408056,0.92832124,0.65578187,0.51370394,0.69401175,0.98234993,0.8754678,0.8060809,0.72488046,0.6705204,0.9577406,0.820569,0.675595
503,-6.7,-0.12300363,-0.0549742,-0.04151059,-0.11342362,-0.13230804,-0.10827465,0.041549996,0.14972661,0.14672817,0.13312824,0.12871593,0.11761349,0.14414829,0.10846584,0.070522286
504,-7.233333333333333,0.26110625,0.35063747,0.1268475,0.19909984,0.22591464,0.2151542,0.7976525,0.42762578,0.42900875,0.40331218,0.38775587,0.36268184,0.42018178,0.37174514,0.32211626
505,-6.400000000000001,-0.32697693,-0.30197424,-0.115906395,-0.37385982,-0.34724164,-0.3073078,-0.010684527,-0.106726006,-0.09378378,-0.10991745,-0.09840166,-0.1066306,-0.11541993,-0.12074958,-0.123485714
506,-6.766666666666667,-0.32697693,-0.30197424,-0.115906395,-0.37385982,-0.34724164,-0.3073078,-0.010684527,-0.106726006,-0.09378378,-0.10991745,-0.09840166,-0.1066306,-0.11541993,-0.12074958,-0.123485714
507,-6.733333333333333,-0.041625716,-0.035285458,0.10042799,-0.11342362,-0.13230804,-0.1331538,0.15774271,0.20870382,0.17017956,0.10995852,0.08713079,0.0517202,0.18101133,0.09337622,0.030191593
508,-6.633333333333333,-0.041625716,-0.035285458,0.10042799,-0.11342362,-0.13230804,-0.1331538,0.15774271,0.20870382,0.17017956,0.10995852,0.08713079,0.0517202,0.18101133,0.09337622,0.030191593
509,-7.366666666666667,-0.0024761783,-0.0033566058,0.12810121,-0.009249136,-0.09648577,-0.10827465,0.281804,0.29382733,0.23866017,0.17848182,0.14114062,0.10161078,0.27005282,0.17471316,0.09433625
510,-6.366666666666667,-0.25579664,-0.12532488,-0.12827253,-0.16551086,-0.13230804,-0.008758078,0.22859539,0.05762303,0.13488004,0.174004,0.22193561,0.2487739,0.06812145,0.10093799,0.12175039
511,-8.666666666666666,1.4643776,1.4497417,1.1851699,1.4491936,1.1572937,0.9366494,1.2230223,1.2995654,1.1716954,1.0644686,0.95065784,0.8603444,1.2650179,1.0944554,0.9228488
512,-5.333333333333333,-0.7579506,-0.72223425,-0.9360244,-0.84264505,-0.74128664,-0.7302532,-0.73162484,-0.75745994,-0.6705527,-0.6462773,-0.5886745,-0.57080907,-0.7497111,-0.729015,-0.71324503
513,-5.5,-0.8673416,-1.0002993,-0.9226828,-0.9468195,-0.95622027,-1.0039238,-0.7719419,-0.85734355,-0.87269163,-0.92420906,-0.92084783,-0.95539665,-0.87515396,-0.9273524,-0.9510505
514,-5.733333333333333,-0.63169956,-0.5730595,-0.5964814,-0.73847055,-0.5621753,-0.5560992,-0.56682515,-0.61696535,-0.48984674,-0.42267224,-0.32793146,-0.2755618,-0.60408825,-0.43315157,-0.2509199
515,-5.333333333333333,-0.7859925,-0.76788706,-0.7822819,-0.84264505,-0.70546436,-0.65561575,-0.4840672,-0.8067357,-0.6705527,-0.59461325,-0.49284962,-0.43581334,-0.78027713,-0.6440135,-0.51365215
516,-5.5,-0.39949647,-0.4467446,-0.31445602,-0.32177258,-0.45470846,-0.45658264,0.16575707,-0.03924557,-0.09378378,-0.13149549,-0.15790464,-0.18460256,-0.05217603,-0.15562034,-0.24495941
517,-6.333333333333333,-0.014884318,-0.042024087,-0.01949449,-0.11342362,-0.09648577,-0.1331538,0.49989992,0.1794478,0.17017956,0.1285212,0.12156844,0.09248165,0.16267294,0.10093799,0.05465988
518,-7.2,-0.106790796,0.15055056,0.43256474,-0.16551086,0.15427011,0.41418737,0.15774271,0.05762303,0.19331367,0.2823389,0.39371574,0.47317323,0.06812145,0.2522373,0.47153488
519,-5.833333333333333,-0.5099013,-0.5198238,-0.5134002,-0.53012156,-0.526353,-0.5560992,-0.15803224,-0.2869021,-0.28034785,-0.28532842,-0.26357827,-0.25360847,-0.295578,-0.2790522,-0.24071614
520,-5.8,-0.56942,-0.5331245,-0.48158902,-0.5822088,-0.59799755,-0.58097833,-0.15803224,-0.3251158,-0.34211367,-0.37767515,-0.38002014,-0.39798382,-0.3435258,-0.39707878,-0.42268378
521,-6.099999999999999,-0.5311091,-0.55666625,-0.36601076,-0.37385982,-0.5621753,-0.5560992,-0.21661733,-0.14140147,-0.19170086,-0.18675485,-0.2221993,-0.22398773,-0.1369956,-0.15122066,-0.17201088
522,-7.2,-0.053603884,-0.11833114,-0.19491625,-0.11342362,-0.2039526,-0.28242865,0.43244308,0.1794478,0.13488004,0.072171085,0.027230067,-0.026701834,0.16267294,0.06663436,-0.025118308
523,-7.466666666666666,0.14904772,0.20235185,0.37764105,0.042838104,0.15427011,0.19027506,0.3115046,0.29382733,0.32589084,0.31550637,0.33299792,0.3263506,0.2873541,0.30642065,0.33363432
524,-6.0,-0.7907709,-0.8258189,-0.9052013,-0.73847055,-0.84875345,-0.87952805,-0.21661733,-0.5723822,-0.61430335,-0.6165501,-0.63604045,-0.62448215,-0.5763022,-0.5915891,-0.59005904
525,-6.0,-0.17952415,-0.27385277,-0.12761906,-0.26968533,-0.16813032,-0.18291208,0.09228504,-0.0063959393,0.03701421,0.05776697,0.114385426,0.14161299,-0.011194246,0.04336379,0.11644139
526,-6.8,-0.32077444,-0.15765211,-0.14624481,-0.37385982,-0.2039526,-0.08339551,-0.028444888,-0.17673047,-0.06680985,-0.0011888064,0.07423591,0.12244678,-0.15882748,-0.053137716,0.037925515
527,-7.533333333333334,0.8689731,0.94010377,0.86716557,0.82414675,0.9065378,0.88689107,0.98328143,0.8634277,0.86774826,0.8652913,0.86060476,0.85551375,0.8595828,0.8615627,0.8503496
528,-5.2,-0.7242462,-0.5732473,-0.9869796,-0.7905578,-0.6338198,-0.65561575,-0.91338897,-0.7094475,-0.57780874,-0.48923975,-0.3901559,-0.3186486,-0.6900674,-0.50230545,-0.2880759
529,-8.0,0.22467273,0.13683683,0.1356923,0.19909984,0.15427011,0.04100021,0.6821119,0.42762578,0.40887818,0.37193933,0.35147926,0.31980315,0.42018178,0.39085028,0.3450639
530,-4.966666666666667,-1.0059708,-1.0914123,-1.0420635,-1.1030812,-1.0636871,-1.0785612,-1.0671508,-1.1331928,-1.1267666,-1.1751539,-1.1585797,-1.1859788,-1.1551461,-1.1934972,-1.195388
531,-5.1,-1.0902754,-1.1950395,-1.1808124,-1.2072557,-1.1353316,-1.1531986,-1.2712796,-1.3874651,-1.338645,-1.3635612,-1.31752,-1.327612,-1.3973283,-1.3673193,-1.3204801
532,-6.933333333333334,0.3734852,0.5324698,0.5801896,0.2511871,0.47667056,0.58834136,0.3977237,0.47857824,0.5262474,0.540881,0.5870128,0.61395717,0.46761274,0.49513048,0.5404199
533,-7.0,-0.28943712,-0.16690229,-0.00024726207,-0.32177258,-0.23977485,-0.1331538,0.281804,-0.07268178,-0.027131964,-0.0062009823,0.02913936,0.048085768,-0.07301628,-0.057283398,-0.039830733
534,-7.5,-0.027189214,0.05511833,0.31404877,-0.06133638,0.010981033,0.09075849,0.34071395,0.1794478,0.21613783,0.22258045,0.2451634,0.24814643,0.18101133,0.1962193,0.20043056
535,-6.599999999999999,-0.5145579,-0.29557517,-0.18508415,-0.47803432,-0.34724164,-0.15803294,0.25919592,-0.2869021,-0.19170086,-0.12066999,-0.04323133,0.012697688,-0.2720663,-0.18674766,-0.08868728
536,-7.6000000000000005,0.32496232,0.35081586,0.3844114,0.2511871,0.26173693,0.24003334,0.5839113,0.47857824,0.46857193,0.43407923,0.41584918,0.3867557,0.46761274,0.4222095,0.36933982
537,-5.766666666666667,-0.6536632,-0.6462917,-0.5803405,-0.6863833,-0.6696421,-0.6058575,-0.33995652,-0.48628017,-0.4727864,-0.47570217,-0.45249322,-0.44204772,-0.49538183,-0.53522485,-0.5529304
538,-5.3999999999999995,-0.8447319,-0.6519674,-0.6997031,-0.73847055,-0.70546436,-0.5560992,-0.97329825,-0.61696535,-0.55984944,-0.49605188,-0.43665743,-0.3829406,-0.60408825,-0.5973328,-0.5740323
539,-4.833333333333333,-1.1443907,-1.1055393,-1.1594201,-1.1030812,-1.0995094,-1.0536821,-0.898724,-1.1935976,-1.1773213,-1.164735,-1.1329885,-1.1177446,-1.1933533,-1.2268307,-1.2364713
540,-6.7,0.07049241,0.22434424,0.46488214,0.042838104,0.33338147,0.5385831,-0.40501225,0.1794478,0.33648777,0.464264,0.5739292,0.6663577,0.21714859,0.43766826,0.63361865
541,-4.733333333333333,-0.85576695,-0.90777963,-1.0597148,-0.9468195,-0.95622027,-1.0039238,-0.67926097,-0.8067357,-0.851366,-0.9421705,-0.97295886,-1.0365739,-0.8429798,-1.0064784,-1.130398
542,-5.766666666666667,-0.6200882,-0.5244454,-0.6149624,-0.6863833,-0.5621753,-0.48146176,-0.11065302,-0.52883655,-0.43916762,-0.40968573,-0.34755588,-0.32532585,-0.5219603,-0.49147668,-0.44490406
543,-7.900000000000001,-0.025676861,0.0441087,0.33182207,-0.06133638,0.010981033,0.09075849,0.34071395,0.1794478,0.21613783,0.22258045,0.24680799,0.25003147,0.18101133,0.1962193,0.20043056
544,-8.299999999999999,0.6366832,0.45175344,0.2944368,0.61579776,0.47667056,0.31467077,0.8796061,0.71440935,0.67980766,0.66092163,0.6243064,0.601388,0.7154177,0.6884726,0.63922256
545,-8.1,0.78001267,0.61872315,0.47086543,1.2408447,0.8707155,0.7127371,0.65806884,1.0576319,1.0158734,1.0644686,1.0393088,1.0707774,1.1178069,1.1473917,1.1378148
546,-8.466666666666667,1.551971,1.7336468,1.7363869,1.7617171,1.8020945,1.9566941,1.2405198,1.3317106,1.3322406,1.3735894,1.3705257,1.3920827,1.3441193,1.3927599,1.4226893
547,-7.866666666666667,1.0226784,1.3063284,1.1542099,1.0324957,1.336405,1.5337489,0.916588,0.92383254,1.0087649,1.0823221,1.1327798,1.1793798,0.9457543,1.0736355,1.1826429
548,-7.366666666666667,0.78001267,0.61872315,0.47086543,1.2408447,0.8707155,0.7127371,0.65806884,1.0576319,1.0158734,1.0644686,1.0393088,1.0707774,1.1178069,1.1473917,1.1378148
549,-7.033333333333334,0.3734852,0.5324698,0.5801896,0.2511871,0.47667056,0.58834136,0.3977237,0.47857824,0.5262474,0.540881,0.5870128,0.61395717,0.46761274,0.49513048,0.5404199
550,-7.099999999999999,0.31374317,0.35186794,0.5012914,0.2511871,0.33338147,0.3893082,0.50650626,0.45327568,0.4783212,0.47914395,0.49564043,0.49801546,0.45193797,0.45603123,0.44518223
551,-6.8,0.08338509,0.14888333,0.4071519,0.042838104,0.082625575,0.14051677,0.3115046,0.29382733,0.30449766,0.29069558,0.29531774,0.2841372,0.2873541,0.2863098,0.29645306
552,-6.5,-0.63169956,-0.5730595,-0.5964814,-0.73847055,-0.5621753,-0.5560992,-0.56682515,-0.61696535,-0.48984674,-0.42267224,-0.32793146,-0.2755618,-0.60408825,-0.43315157,-0.2509199
553,-6.400000000000001,-0.43078426,-0.4803293,-0.50865835,-0.47803432,-0.3830639,-0.38194522,-0.54278207,-0.3251158,-0.22074114,-0.13693562,-0.057336144,0.0037055388,-0.295578,-0.15122066,-0.03540072
554,-7.099999999999999,0.041934595,0.15529679,0.17212632,-0.06133638,0.15427011,0.2649125,0.51964474,0.14972661,0.24981111,0.29485717,0.35911158,0.39072672,0.16267294,0.23493442,0.29232916
555,-5.466666666666668,-0.4982037,-0.40396926,-0.47173384,-0.5822088,-0.41888618,-0.33218694,-0.35063404,-0.40396455,-0.29558104,-0.2498373,-0.17535995,-0.13962355,-0.3927599,-0.3321045,-0.2750077
556,-7.533333333333334,0.5855028,0.5555847,0.49732503,0.51162326,0.5841373,0.5385831,0.7751413,0.64672536,0.6624431,0.66092163,0.6680843,0.6649684,0.64594406,0.6618136,0.6719527
557,-4.0,-1.5524248,-1.3378953,-1.5536137,-1.2593429,-1.4577321,-1.3273526,-1.9171009,-1.6037501,-1.7513689,-1.6459807,-1.76929,-1.6642984,-1.5786004,-1.5927867,-1.6165223
558,-8.2,0.23248485,0.3028729,0.41775802,0.19909984,0.15427011,0.16539592,0.5964894,0.45327568,0.41897315,0.37193933,0.33609414,0.2993637,0.43612853,0.3749451,0.31108966
559,-8.933333333333334,1.0034947,0.9151596,1.059079,0.92832124,0.7632487,0.6132205,1.2142091,0.98234993,0.8984196,0.80909395,0.7272488,0.64817506,0.9577406,0.84239763,0.7133098
